"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
314111,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Husum","Germany","Europe","Husum, Germany, Europe","2022-02-04","2022-02-16","2022-02-04","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314110,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Pellworm","Germany","Europe","Pellworm, Germany, Europe","2022-02-09","2022-02-16","2022-02-09","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
314109,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"B?sum","Germany","Europe","B?sum, Germany, Europe","2022-01-18","2022-02-16","2022-01-18","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314088,"Influenza - Avian","H5N1 HPAI",52.495,13.414,"Berlin","Germany","Europe","Berlin, Germany, Europe","2022-02-11","2022-02-18","2022-02-11","Wild,Swan","OIE",,
314087,"Influenza - Avian","H5N1 HPAI",51.06,13.774,"Dresden","Germany","Europe","Dresden, Germany, Europe","2022-02-14","2022-02-18","2022-02-14","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314086,"Influenza - Avian","H5N1 HPAI",50.974,13.895,"Pirna","Germany","Europe","Pirna, Germany, Europe","2022-01-25","2022-02-18","2022-01-25","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314085,"Influenza - Avian","H5N1 HPAI",53.6027,7.284,"Hage","Germany","Europe","Hage, Germany, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
314084,"Influenza - Avian","H5N1 HPAI",53.634,7.6138,"Esens","Germany","Europe","Esens, Germany, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314083,"Influenza - Avian","H5N1 HPAI",53.501,7.091,"Krummh?rn","Germany","Europe","Krummh?rn, Germany, Europe","2022-02-09","2022-02-18","2022-02-09","Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
314082,"Influenza - Avian","H5N1 HPAI",53.67,7.566,"Esens","Germany","Europe","Esens, Germany, Europe","2022-01-21","2022-02-18","2022-01-21","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314065,"Influenza - Avian","H5N1 HPAI",53.640682,9.679481,"Heist","Germany","Europe","Heist, Germany, Europe","2022-02-01","2022-02-16","2022-02-01","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314064,"Influenza - Avian","H5N1 HPAI",53.907,9.473,"Itzehoe","Germany","Europe","Itzehoe, Germany, Europe","2022-01-28","2022-02-16","2022-01-28","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314063,"Influenza - Avian","H5N1 HPAI",53.785,9.42,"Gl?ckstadt","Germany","Europe","Gl?ckstadt, Germany, Europe","2022-01-27","2022-02-16","2022-01-27","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314062,"Influenza - Avian","H5N1 HPAI",54.256332,8.867237,"Wesselburenerkoog","Germany","Europe","Wesselburenerkoog, Germany, Europe","2022-02-07","2022-02-16","2022-02-07","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
314061,"Influenza - Avian","H5N1 HPAI",53.733,10.65,"Berkenthin","Germany","Europe","Berkenthin, Germany, Europe","2022-02-04","2022-02-16","2022-02-04","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314060,"Influenza - Avian","H5N1 HPAI",54.073633,9.042042,"Elpersb?ttel","Germany","Europe","Elpersb?ttel, Germany, Europe","2022-02-03","2022-02-16","2022-02-03","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314059,"Influenza - Avian","H5N1 HPAI",54.144976,9.081703,"Hemmingstedt","Germany","Europe","Hemmingstedt, Germany, Europe","2022-02-04","2022-02-16","2022-02-04","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314058,"Influenza - Avian","H5N1 HPAI",53.911,9.324,"Nortorf","Germany","Europe","Nortorf, Germany, Europe","2022-01-27","2022-02-16","2022-01-27","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
313671,"Influenza - Avian","H5N1 HPAI",48.99,8.4,"Karlsruhe","Germany","Europe","Karlsruhe, Germany, Europe","2022-02-08","2022-02-16","2022-02-08","Wild,Heron","OIE",,
313669,"Influenza - Avian","H5N1 HPAI",51.22,6.77,"D?sseldorf","Germany","Europe","D?sseldorf, Germany, Europe","2022-02-07","2022-02-15","2022-02-07","Wild,Heron / Wild,Swan / Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Accipitridae (Accipitridae)","OIE",,
313668,"Influenza - Avian","H5N1 HPAI",51.598,6.498,"Alpen","Germany","Europe","Alpen, Germany, Europe","2022-02-10","2022-02-15","2022-02-10","Wild,Accipitridae (Accipitridae)","OIE",,
313667,"Influenza - Avian","H5N1 HPAI",51.53,6.673,"Rheinberg","Germany","Europe","Rheinberg, Germany, Europe","2022-02-08","2022-02-15","2022-02-08","Wild,Ciconiidae (unidentified):Ciconiidae(incognita)(Ciconiidae)","OIE",,
313666,"Influenza - Avian","H5N1 HPAI",51.77,6.35,"Rees","Germany","Europe","Rees, Germany, Europe","2022-02-04","2022-02-15","2022-02-04","Wild,Accipitridae (Accipitridae)","OIE",,
313665,"Influenza - Avian","H5N1 HPAI",51.63,6.56765,"Wesel","Germany","Europe","Wesel, Germany, Europe","2022-02-08","2022-02-15","2022-02-08","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313507,"Influenza - Avian","H5N1 HPAI",52.87,7.59,"Spahnharrenst?tte","Germany","Europe","Spahnharrenst?tte, Germany, Europe","2022-02-11","2022-02-14","2022-02-11","Domestic,Chicken","OIE",,
313406,"Influenza - Avian","H5N1 HPAI",53.57,10.13,"Hamburg","Germany","Europe","Hamburg, Germany, Europe","2022-02-04","2022-02-11","2022-02-04","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313404,"Influenza - Avian","H5N1 HPAI",51.74,14.35,"Cottbus","Germany","Europe","Cottbus, Germany, Europe","2022-01-31","2022-02-11","2022-01-31","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313402,"Influenza - Avian","H5N1 HPAI",50.166,9.034,"Langenselbold","Germany","Europe","Langenselbold, Germany, Europe","2022-02-07","2022-02-11","2022-02-07","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313401,"Influenza - Avian","H5N1 HPAI",52.49,13.4,"Berlin","Germany","Europe","Berlin, Germany, Europe","2022-02-09","2022-02-11","2022-02-09","Wild,Swan","OIE",,
313400,"Influenza - Avian","H5N1 HPAI",52.42,13.42,"Berlin","Germany","Europe","Berlin, Germany, Europe","2022-02-03","2022-02-11","2022-02-03","Wild,Accipitridae (Accipitridae)","OIE",,
313299,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Heiligenhafen","Germany","Europe","Heiligenhafen, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313298,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Reu?enk?ge","Germany","Europe","Reu?enk?ge, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
313297,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Nordsee","Germany","Europe","Nordsee, Germany, Europe","2022-01-28","2022-02-10","2022-01-28","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
313296,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Brokdorf","Germany","Europe","Brokdorf, Germany, Europe","2022-01-20","2022-02-10","2022-01-20","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313295,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Gl?ckstadt","Germany","Europe","Gl?ckstadt, Germany, Europe","2022-01-25","2022-02-10","2022-01-25","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313294,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Wedel","Germany","Europe","Wedel, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313293,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Kollmar","Germany","Europe","Kollmar, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313292,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"B?ttel","Germany","Europe","B?ttel, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313291,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Hetlingen","Germany","Europe","Hetlingen, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313263,"Influenza - Avian","H5N1 HPAI",54.005,10.039,"Boostedt","Germany","Europe","Boostedt, Germany, Europe","2022-01-06","2022-02-10","2022-01-06","Wild,Strigidae (unidentified):Strigidae (incognita)(Strigidae)","OIE",,
313262,"Influenza - Avian","H5N1 HPAI",54.582,8.915,"Reu?enk?ge","Germany","Europe","Reu?enk?ge, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313261,"Influenza - Avian","H5N1 HPAI",54.216,10.875,"lensahn","Germany","Europe","lensahn, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313260,"Influenza - Avian","H5N1 HPAI",54.153,10.448,"Pl?n","Germany","Europe","Pl?n, Germany, Europe","2022-01-14","2022-02-10","2022-01-14","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313259,"Influenza - Avian","H5N1 HPAI",54.431613,10.352485,"Wisch","Germany","Europe","Wisch, Germany, Europe","2022-01-14","2022-02-10","2022-01-14","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313258,"Influenza - Avian","H5N1 HPAI",54.001,9.382,"Vaale","Germany","Europe","Vaale, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313257,"Influenza - Avian","H5N1 HPAI",53.863,9.322,"Brokdorf","Germany","Europe","Brokdorf, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313256,"Influenza - Avian","H5N1 HPAI",53.867,10.261,"Leezen","Germany","Europe","Leezen, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313255,"Influenza - Avian","H5N1 HPAI",54.069,9.939,"Neum?nster","Germany","Europe","Neum?nster, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313254,"Influenza - Avian","H5N1 HPAI",54.13,8.864,"B?sum","Germany","Europe","B?sum, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313253,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Brunsb?ttel","Germany","Europe","Brunsb?ttel, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae) / Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
313252,"Influenza - Avian","H5N1 HPAI",53.903,9.896,"Bad Bramstedt","Germany","Europe","Bad Bramstedt, Germany, Europe","2022-01-14","2022-02-10","2022-01-14","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313251,"Influenza - Avian","H5N1 HPAI",54.169,10.046,"Bordesholm","Germany","Europe","Bordesholm, Germany, Europe","2022-01-17","2022-02-10","2022-01-17","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313250,"Influenza - Avian","H5N1 HPAI",53.803,10.113,"Wakendorf II","Germany","Europe","Wakendorf II, Germany, Europe","2022-01-13","2022-02-10","2022-01-13","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313249,"Influenza - Avian","H5N1 HPAI",54.266913,9.584761,"N?bbel","Germany","Europe","N?bbel, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313248,"Influenza - Avian","H5N1 HPAI",53.861,9.328,"Brokdorf","Germany","Europe","Brokdorf, Germany, Europe","2022-01-08","2022-02-10","2022-01-08","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313247,"Influenza - Avian","H5N1 HPAI",54.001362,9.36636,"Vaale","Germany","Europe","Vaale, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313246,"Influenza - Avian","H5N1 HPAI",53.742,9.468,"Kollmar","Germany","Europe","Kollmar, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313245,"Influenza - Avian","H5N1 HPAI",53.952,9.497,"Itzehoe","Germany","Europe","Itzehoe, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313244,"Influenza - Avian","H5N1 HPAI",53.863,9.437,"Barenfleth","Germany","Europe","Barenfleth, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313243,"Influenza - Avian","H5N1 HPAI",53.555211,10.765201,"Gudow","Germany","Europe","Gudow, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313242,"Influenza - Avian","H5N1 HPAI",53.926,10.001,"Hasenmoor","Germany","Europe","Hasenmoor, Germany, Europe","2022-01-15","2022-02-10","2022-01-15","Wild,Swan","OIE",,
313241,"Influenza - Avian","H5N1 HPAI",54.205,9.106,"Heide","Germany","Europe","Heide, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313240,"Influenza - Avian","H5N1 HPAI",54.513,9.556,"Schleswig","Germany","Europe","Schleswig, Germany, Europe","2022-01-07","2022-02-10","2022-01-07","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313239,"Influenza - Avian","H5N1 HPAI",53.683,9.669,"Uetersen","Germany","Europe","Uetersen, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313238,"Influenza - Avian","H5N1 HPAI",53.768,9.624,"Raa-Besenbek","Germany","Europe","Raa-Besenbek, Germany, Europe","2022-01-06","2022-02-10","2022-01-06","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313237,"Influenza - Avian","H5N1 HPAI",53.783,9.759,"Barmstedt","Germany","Europe","Barmstedt, Germany, Europe","2022-01-06","2022-02-10","2022-01-06","Wild,Gruidae (unidentified):Gruidae (incognita)(Gruidae)","OIE",,
313236,"Influenza - Avian","H5N1 HPAI",53.655,9.615,"Haselau","Germany","Europe","Haselau, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313235,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Meldorf","Germany","Europe","Meldorf, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Laridae (unidentified):Laridae (incognita)(Laridae) / Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
313234,"Influenza - Avian","H5N1 HPAI",53.616651,9.771475,"Pinneberg","Germany","Europe","Pinneberg, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313233,"Influenza - Avian","H5N1 HPAI",53.773,9.657,"Elmshorn","Germany","Europe","Elmshorn, Germany, Europe","2022-01-11","2022-02-10","2022-01-11","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
313232,"Influenza - Avian","H5N1 HPAI",54.386,9.064922,"Koldenb?ttel","Germany","Europe","Koldenb?ttel, Germany, Europe","2022-01-31","2022-02-10","2022-01-31","Wild,Strigidae (unidentified):Strigidae (incognita)(Strigidae)","OIE",,
313231,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Brunsb?ttel","Germany","Europe","Brunsb?ttel, Germany, Europe","2022-01-26","2022-02-10","2022-01-26","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Crow","OIE",,
313230,"Influenza - Avian","H5N1 HPAI",54.316,8.932,"T?nning","Germany","Europe","T?nning, Germany, Europe","2022-02-02","2022-02-10","2022-02-02","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313229,"Influenza - Avian","H5N1 HPAI",54.183183,9.636147,"Hamweddel","Germany","Europe","Hamweddel, Germany, Europe","2022-01-31","2022-02-10","2022-01-31","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313228,"Influenza - Avian","H5N1 HPAI",53.99071,9.122109,"Sankt Michaelisdonn","Germany","Europe","Sankt Michaelisdonn, Germany, Europe","2022-01-26","2022-02-10","2022-01-26","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313227,"Influenza - Avian","H5N1 HPAI",54.080862,10.268183,"Schmalensee","Germany","Europe","Schmalensee, Germany, Europe","2022-01-31","2022-02-10","2022-01-31","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313226,"Influenza - Avian","H5N1 HPAI",54.288051,9.90793,"Westensee","Germany","Europe","Westensee, Germany, Europe","2022-01-28","2022-02-10","2022-01-28","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313225,"Influenza - Avian","H5N1 HPAI",53.876,9.479,"Krempermoor","Germany","Europe","Krempermoor, Germany, Europe","2022-01-20","2022-02-10","2022-01-20","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313224,"Influenza - Avian","H5N1 HPAI",53.917,9.521,"Itzehoe","Germany","Europe","Itzehoe, Germany, Europe","2022-01-25","2022-02-10","2022-01-25","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313223,"Influenza - Avian","H5N1 HPAI",53.99376,9.56597,"Hohenlockstedt","Germany","Europe","Hohenlockstedt, Germany, Europe","2022-01-25","2022-02-10","2022-01-25","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313222,"Influenza - Avian","H5N1 HPAI",54.092224,10.031028,"Tasdorf","Germany","Europe","Tasdorf, Germany, Europe","2022-01-27","2022-02-10","2022-01-27","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
313221,"Influenza - Avian","H5N1 HPAI",54.426,10.381,"Sch?nberg (Holstein)","Germany","Europe","Sch?nberg (Holstein), Germany, Europe","2022-01-27","2022-02-10","2022-01-27","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313220,"Influenza - Avian","H5N1 HPAI",53.75612,9.68735,"K?lln-Reisiek","Germany","Europe","K?lln-Reisiek, Germany, Europe","2022-01-21","2022-02-10","2022-01-21","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313219,"Influenza - Avian","H5N1 HPAI",53.748,9.636,"Elmshorn","Germany","Europe","Elmshorn, Germany, Europe","2022-01-25","2022-02-10","2022-01-25","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313218,"Influenza - Avian","H5N1 HPAI",54.910567,8.298883,"Sylt","Germany","Europe","Sylt, Germany, Europe","2022-01-28","2022-02-10","2022-01-28","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313217,"Influenza - Avian","H5N1 HPAI",53.76,9.838,"Hemdingen","Germany","Europe","Hemdingen, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Accipitridae (unidentified):Accipitridae (incognita)(Accipitridae)","OIE",,
313216,"Influenza - Avian","H5N1 HPAI",53.649735,9.662899,"Heist","Germany","Europe","Heist, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Laridae (unidentified):Laridae (incognita)(Laridae)","OIE",,
313215,"Influenza - Avian","H5N1 HPAI",53.905,10.694,"L?beck","Germany","Europe","L?beck, Germany, Europe","2022-01-21","2022-02-10","2022-01-21","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
313214,"Influenza - Avian","H5N1 HPAI",54.617,8.85,"Reu?enk?ge","Germany","Europe","Reu?enk?ge, Germany, Europe","2022-01-24","2022-02-10","2022-01-24","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae) / Wild,Charadriidae (unidentified):Charadriidae (incognita)(Charadriidae)","OIE",,
313213,"Influenza - Avian","H5N1 HPAI",54.47,9.513889,"Brunsb?ttel","Germany","Europe","Brunsb?ttel, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Crow / Wild,Strigidae (unidentified):Strigidae (incognita)(Strigidae)","OIE",,
313212,"Influenza - Avian","H5N1 HPAI",54.086,9.077,"Meldorf","Germany","Europe","Meldorf, Germany, Europe","2022-01-18","2022-02-10","2022-01-18","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
